10167 12 1375 12 125 962 1628 140 319 2899 621 13017 374 125 1579 140 2254 12 621 329 12 114 125 11738 12 2699 57 319 940 12 341 3825 12 8636 139 6354 12 123 125 5828 3752 12 183 125 608 292 5407 114 603 1100 320 3000 1563 14	5420 1409 3382 131 6231 347 3825 12 131 2142 8846 1628 221 892 18140 12 131 153 9530 1554 247 10162 3018 151 131 5681 535 13 1068 5563 200 12 153 1350 12 217 131 2529 1936 164 9851 12 218 131 722 114 616 951 247 13876 2347 539 14
550 120 125 3413 140 13685 157 216 14359 28518 139 944 9477 125 14948 140 319 3418 251 125 4817 1733 14	759 200 252 33251 12 114 252 382 15979 498 8804 451 12 639 382 306 247 153 15637 2150 217 146 1982 3939 36029 14
314 3517 465 137 983 2362 243 777 183 125 5520 140 235 603 5672 120 139 11209 684 1347 138 57 2804 8416 173 1563 1901 12 497 183 8665 1492 1719 292 137 2073 139 7015 184 684 28394 14	375 14717 555 16664 12 218 235 488 5941 244 617 1170 14135 12 910 1053 351 12993 4544 4945 29621 16828 164 1446 12 974 218 2820 247 1214 5501 286 554 919 4280 1407 4417 28242 293 539 14
1691 764 16156 12 764 216 7356 14 1114 122 120 684 510 1719 140 8502 256 216 993 21271 408 320 408 14	1414 435 20321 12 376 435 7789 12 1088 435 293 4391 491 151 491 235 1338 15726 1029 25621 14
14	14
9 6419 10 314 6558 2613 7276 273 1375 3444 1428 125 631 117 125 11699 140 125 2821 2338 14	9 6419 10 375 9620 10250 388 1083 677 153 532 298 146 12393 131 1936 3769 14
519 120 3870 173 210 183 122 426 137 1238 173 222 2821 2338 139 137 9262 1561 125 277 140 125 814 1007 196 183 390 216 186 9911 30850 12 835 138 125 18973 140 9168 114 125 608 140 5101 145 125 14208 140 125 296 145 125 319 495 12 256 1585 10010 114 125 674 140 125 2256 140 125 535 14	4165 200 118 1175 12 218 488 1936 280 2716 233 3097 1007 6732 293 527 14 375 2107 131 535 1648 244 541 18089 13113 321 24998 162 7575 12 12758 131 336 151 233 562 1237 15073 293 14
324 1012 852 378 510 9997 251 125 2756 256 1012 1401 117 222 1045 123 125 3129 7812 114 5716 14	1902 2194 193 247 153 217 255 15963 114 3129 162 6003 13710 11772 3821 286 737 5472 14
311 19896 4675 8494 139 125 2131 123 125 753 799 384 2301 27158 125 2256 1227 14	2753 353 7346 29408 2003 1828 597 6264 3590 252 7444 12 218 131 15463 15619 362 14
1396 120 2039 157 335 243 1172 139 1043 12 145 157 273 852 3444 1428 704 835 8494 14	609 4725 193 3902 12 151 2625 388 193 7002 3769 14
324 6404 510 1357 2309 251 250 4681 183 390 120 57 633 173 2920 114 4398 251 125 2821 2338 196 183 949 216 887 138 139 1317 125 546 120 7892 14	395 2205 2213 1225 637 15928 164 12 146 162 1724 247 131 1936 8510 2492 12 986 146 1242 11478 626 12 321 146 950 25698 14
14	14
9 7313 10 324 216 3629 183 57 3978 2131 329 501 3933 173 125 2821 2338 123 125 3129 2338 14	9 7313 10 395 3661 146 3457 12 218 2712 15963 114 3129 230 11681 2003 221 146 1936 10323 881 14
2880 932 1352 545 711 2447 139 137 2566 114 12 145 273 119 6822 3019 12 125 16143 140 125 535 140 125 1352 14	2753 131 10352 131 9101 535 1324 286 146 30029 9101 824 143 2847 27578 626 14
314 5326 139 125 319 495 114 823 18012 6948 2198 183 125 949 140 269 335 243 957 114 251 125 16355 140 119 3069 533 15700 535 28969 3019 4817 14	375 6388 597 562 455 823 16400 247 1468 17082 12 218 146 1242 153 7106 353 1236 3659 225 4884 30845 172 24970 535 244 2498 14
2950 125 11699 140 125 5828 3752 12 125 1227 140 319 308 120 8449 2324 1701 14	371 131 12392 131 2529 1936 1675 131 1982 25115 225 23532 217 131 2003 14
9524 1701 125 3273 120 1810 139 137 30233 320 125 11078 140 2054 145 3006 14 248 582 2495 12 13780 949 216 1810 139 273 3703 145 6354 12 4366 4820 16423 12 117 125 11336 140 533 1082 16002 2470 8444 14	2637 1767 362 146 1786 6739 225 153 3446 13 151 8755 17789 12 355 3631 12 218 2151 5822 4299 21998 20940 298 252 13125 225 298 16002 2726 946 8757 151 2460 293 14
519 120 852 6801 139 2244 125 1152 8 75 2243 140 1550 12 1514 125 3828 140 269 256 120 1810 117 4366 684 1913 145 114 1100 256 216 243 2509 140 763 139 966 14	759 5917 252 23776 131 5437 2033 642 1004 30452 12 252 4299 3379 20872 151 28562 225 1924 7256 151 34076 8553 14
248 697 12 408 777 633 1668 123 125 2131 140 125 3752 26 125 1733 12 2256 145 319 8502 14	2832 4809 306 617 146 2003 131 1936 24004 26 146 2150 12 146 2107 151 146 31095 8034 14
314 697 120 183 125 15246 2279 216 125 8450 140 13066 2290 12 125 819 140 7635 2912 251 18818 114 125 779 140 9261 269 145 125 26949 140 125 32721 140 269 12 1537 320 2981 6533 11860 14	248 8247 1065 118 228 146 6542 131 32257 6581 12 146 3204 28469 131 1592 233 17583 462 153 21189 151 230 24483 131 32000 2210 1434 541 146 7190 131 19230 11860 14
2613 269 12 2073 138 57 431 191 320 125 535 12 329 3099 501 21271 499 125 2131 14	609 2793 892 12 252 146 535 13399 12 228 306 114 143 20659 10456 164 24783 12 200 3742 225 131 2003 24024 14
1839 222 1228 120 139 4066 418 125 819 12 117 125 319 4811 12 140 16324 11576 13081 139 1148 114 57 845 7595 256 384 14472 4933 8 1306 11668 1933 125 7757 1355 15983 14	759 2839 16657 617 235 1287 199 146 812 225 29885 12565 114 1126 892 12 146 230 28980 11010 1431 12 247 131 146 6024 131 1637 245 28115 217 18671 7473 24131 293 2371 14
550 120 1553 37 155 4729 1428 125 631 14	369 1107 4392 5857 129 677 153 532 14
37 3444 173 125 1861 139 3930 119 1685 120 114 1908 140 11699 125 3752 14 37 2486 196 871 122 11611 374 125 10402 140 125 2550 2115 12 256 120 5405 320 57 4752 3000 114 495 12 140 6257 374 125 3752 2131 4849 1500 10342 4806 139 23656 125 4329 140 2290 870 545 711 12 1296 145 2569 12 138 355 15768 4320 944 125 3129 608 355 5981 170 14	365 1108 221 146 2919 3769 12 146 230 1893 3307 386 12393 131 1936 17875 12 1022 435 146 17337 131 4447 2292 4161 5655 12 247 1771 131 2358 3984 233 1237 146 3784 131 1936 298 6254 2794 2672 164 13556 12 146 1364 247 255 1397 5625 27629 924 153 2358 151 4896 824 4153 376 12 321 118 10760 162 11476 310 7884 233 1794 225 3129 3631 14
6598 12 114 125 1500 5264 320 125 5593 117 1352 5509 173 9380 1774 139 125 1579 117 319 308 12 3114 329 196 1185 501 4320 727 125 633 139 5752 1910 23 12 256 12575 251 30344 57 2054 114 125 3242 140 57 1812 145 9907 9930 140 125 5 12216 5 3063 140 125 308 12 138 5770 1990 114 1910 22 14	7402 2857 306 114 153 2794 12 146 114 153 8659 298 146 9101 3604 221 230 8104 233 2824 131 562 308 3702 1459 12 3145 2436 7396 217 146 3566 353 8760 233 6937 11557 23 12 131 146 12676 131 2818 769 8887 162 1679 353 12313 151 14685 7456 131 162 1556 22 6928 5 31658 359 5 131 308 4248 14
896 125 753 5036 5505 2410 329 6656 12 125 308 329 125 1119 139 6104 2284 14	1209 146 8935 7406 247 2091 9738 12 357 146 308 252 1433 12 306 164 7621 14
4760 12 125 1372 6806 183 2578 114 125 1579 216 5470 12 1760 139 2759 6901 145 7191 12 335 243 8427 125 4505 140 125 1733 145 335 243 3983 3584 1372 7596 173 7560 140 1549 2169 14 34163 10645 57 1543 120 691 835 57 1227 12 145 120 139 137 12989 14	375 162 1554 10768 6243 8261 376 996 22759 12 5163 151 14529 2524 25332 12 11036 15529 244 146 8601 131 2150 151 4346 244 146 17343 6473 769 9943 3616 6599 12 321 118 761 146 20052 769 12747 151 146 12676 2142 2818 200 14
37 852 1135 183 222 1045 426 137 3624 138 57 1200 140 7689 114 125 3752 2131 12 145 114 2284 222 23426 57 8645 8799 140 125 4083 14	1902 1163 129 12 218 770 1732 20108 114 146 3784 131 1936 3610 293 575 12 180 118 1673 221 306 4130 1360 230 15691 8104 16657 14
324 2631 183 123 753 125 3314 1500 727 11699 119 2821 2338 139 1134 125 4083 216 1185 533 758 1082 125 15832 2327 1585 1074 727 125 12492 140 125 2131 14 2629 216 378 533 758 1082 125 15832 920 125 16768 128 6617 140 16978 1859 173 687 1500 139 137 5264 12 145 533 758 1082 125 15832 920 125 3729 140 495 8 75 4448 114 122 14	375 12189 1545 12 146 306 597 6264 3590 262 1259 3172 114 2029 217 146 12393 353 1936 247 5835 217 146 8104 131 3543 915 12 1066 370 10190 298 146 795 1145 13529 1969 4996 597 5669 131 6937 3784 2672 12 151 212 2506 221 146 1609 12 1443 2794 221 146 3784 13633 12 2870 321 221 146 1992 12 217 131 252 13958 119 131 3888 23382 14
324 2631 183 603 1500 2370 499 125 3752 8 75 16768 145 337 2013 12 138 1234 138 499 125 2873 256 292 10404 137 5592 390 14	21284 32057 6852 306 1259 1766 491 262 131 1609 151 153 5323 131 1936 151 286 262 153 2794 12 146 2416 247 1736 386 6820 706 293 14
324 273 9647 2842 125 16768 140 125 3752 871 157 4864 183 125 2013 2944 993 5792 1415 137 1185 12255 499 125 3429 4028 139 2211 173 125 2256 9611 14	10618 131 1609 22849 193 4892 12 1088 193 12236 12 218 146 4396 26824 2136 2035 462 8030 225 131 5434 18141 8357 119 146 12870 2107 437 13153 376 14
550 8158 114 882 139 125 5601 2131 12 1537 138 3407 125 2254 15955 12 256 10702 183 4539 1581 22362 292 137 4619 114 125 1352 14 550 378 20098 1100 4326 139 125 1966 145 2696 14682 12 256 10919 139 137 9929 114 119 21299 32721 140 125 319 308 14	609 1065 1434 262 153 13121 27582 2233 12 280 1346 2673 131 114 2254 244 701 22501 1586 13 143 2481 846 221 146 3387 244 23316 6130 16794 2985 2250 1782 637 286 2673 131 1586 233 4747 151 8784 33250 12 1887 4659 114 2969 4517 217 230 244 7589 16483 32000 131 562 308 14434 14
2334 216 690 140 125 3414 3893 1553 157 335 243 2309 251 125 6259 140 125 4486 173 57 1861 552 1561 210 14	609 376 1522 131 30107 1208 12 5247 193 146 13422 233 1694 6443 22832 17134 244 2498 14
13 314 319 15286 19228 3234 329 13838 117 125 3852 1608 117 125 9355 10043 5577 14	375 15430 3117 2210 357 306 370 131 20944 597 532 10043 15 9355 131 6082 3528 14
314 1534 120 28602 12 145 12971 8 75 19228 6678 1144 183 125 3752 426 10381 1768 251 125 5 2254 4365 13 16610 5 114 806 139 9910 173 2256 12 145 243 11599 1185 4849 603 14	975 4288 200 164 12984 12 151 146 9589 8053 13 2079 233 562 1237 376 131 1989 12 218 306 146 1936 162 2517 217 146 2107 217 146 491 255 1554 225 2254 554 12131 4566 5711 151 146 2003 244 731 20081 1333 14
1179 120 3560 57 1054 1768 140 546 622 674 114 1536 140 1406 145 222 465 137 125 3865 173 125 3365 139 2211 13809 145 8450 140 125 535 1733 14	647 5029 2538 13812 7052 386 13570 12 146 162 6051 8861 14764 1324 12 228 230 18555 151 6542 131 5807 151 8377 131 535 164 3798 14
2845 34735 140 125 2131 145 13807 8799 140 125 6122 384 1148 251 122 57 2301 140 148 13 9283 14	2706 9029 131 2003 151 10650 8104 131 29612 15770 146 3319 353 19332 14
314 2053 5322 114 222 1534 138 122 329 501 7946 12 120 125 2572 173 57 3824 140 5507 2987 139 137 8012 875 125 6122 14	375 7394 21937 233 15744 13641 200 146 4286 491 5168 353 9659 114 146 3543 14
248 250 1019 12 222 384 1148 251 122 57 5513 3081 7088 12 145 122 384 137 21324 139 273 57 1003 145 30700 7595 256 17001 139 1497 667 684 4446 1155 216 14	759 1555 1259 1989 491 247 642 17225 9201 15346 4153 12 151 193 906 230 2148 4214 36097 3758 249 20063 12 146 146 1242 298 919 11630 2818 7982 12 221 24781 14
3465 4086 9 65 14 61 14 125 5 4365 13 16610 5 10 465 137 26	5273 4682 9 378 146 554 12131 4566 10 555 700 26
125 1613 145 6628 140 5009	3426 151 8004 131 11653
18973 140 9168 114 125 608	24998 162 722
8494 140 26237 114 1100 1013 122 292 3816 125 9053 145 269 9 497 243 1579 1711 12 8502 2873 12 2454 6638 128 6505 5445 145 8494 140 6743 15367 26237 120 8691	16447 225 13876 217 3768 12 114 961 435 255 3819 5722 151 892 9841 706 9 996 247 8363 225 16835 12 15726 18140 12 16843 678 23894 10 1020 9029 233 21875 370 16447 225 13876 14
23042 222 12 157 273 2279 183 125 5 5111 5 128 12328 1439 11642 120 243 2947 123 753 14	395 12236 6189 12 218 131 1350 114 2029 217 146 5 6290 5 2904 14 146 11640 1602 2538 22590 200 14
314 3653 140 2254 216 9204 2143 4781 145 7586 533 4668 173 11410 13 4413 1268 7692 125 535 123 125 799 944 2256 120 993 4137 145 6378 779 216 993 3814 139 1789 374 139 2951 1478 145 582 319 1944 14	375 3711 225 2254 376 554 5735 35039 2027 12 151 3204 31724 221 143 5 9358 154 13 373 5 3894 146 535 164 642 3590 14669 12 180 382 306 247 255 7106 131 2107 6358 151 146 17274 27463 12 306 255 2708 18492 151 17103 535 13 4736 164 4862 14
13 9 7313 10 248 806 139 137 401 139 6822 5320 12 125 319 495 465 3930 57 533 6124 6639 1933 125 2131 173 125 2821 2338 1082 21250 499 125 753 1861 12 256 28240 1185 1184 1357 16519 145 12191 276 727 125 1563 256 125 319 608 983 114 3129 114 5716 823 14	9 7313 10 632 146 812 13165 164 626 12 575 252 971 455 230 30385 61 3873 386 2003 131 1936 119 153 4293 599 12 351 252 114 534 1272 597 2308 2040 14 1584 8693 306 954 164 737 247 131 14798 151 131 8211 3873 4229 131 7283 233 562 1794 225 3129 162 6003 823 14
314 319 495 145 337 1245 117 10800 2899 2447 6177 139 273 501 533 1949 145 19186 117 691 57 1854 2691 114 2595 139 125 608 1563 114 3129 12 196 10206 667 122 4137 139 137 125 1061 18357 2873 173 3273 12 2739 125 1046 140 4332 57 1152 14146 139 1768 251 10225 1428 125 1733 140 125 319 308 145 684 1313 2658 14	609 971 455 151 700 1754 221 10799 1545 1324 1757 2684 919 6024 18883 151 306 217 1522 8643 12 298 146 14502 17659 225 3129 29552 3604 5711 14 3357 3496 16708 293 626 12 2170 1545 491 1989 233 562 1237 155 21204 353 6473 12563 12 82 14 30 14 146 6761 353 10304 386 13122 225 18993 677 146 5807 131 562 308 151 919 4145 3184 14
324 9331 9288 7276 378 10152 704 14531 256 273 501 983 139 5232 125 2256 140 125 535 139 125 6312 237 125 2131 173 125 2821 2338 120 243 8691 510 7558 139 3277 5509 114 2595 139 1070 4365 920 499 125 2821 2338 114 2254 114 2593 14	395 12384 12273 18534 318 286 131 6557 2732 12 146 19522 131 535 164 24312 12 639 146 1936 244 4187 298 252 29551 12 355 491 131 1690 1936 114 2254 2593 22589 9465 200 14
314 1061 758 2603 140 125 5828 2821 2338 120 139 1406 125 535 1561 125 3351 140 125 687 545 711 14	13 9 7313 10 375 7394 2999 131 10321 1936 200 146 1899 131 535 386 6538 131 5168 2792 824 14
37 852 12 140 1265 12 925 125 319 495 8 75 552 4533 125 7194 368 13 6310 139 125 2821 2338 14	8455 3743 129 1958 12 218 252 971 455 131 1936 1694 13077 18572 10456 1879 357 14
37 6404 973 183 125 2131 173 125 2821 2338 426 137 3978 139 2545 256 273 139 137 7395 237 122 120 139 137 1238 173 125 2256 139 827 1585 14	365 1226 996 131 1989 12 218 146 2003 534 3888 217 2428 1545 8720 293 1333 12 146 221 146 2107 2411 376 14
37 378 2224 139 689 9003 140 1608 140 4580 4813 823 256 3223 14166 689 6639 1933 9343 1104 145 1355 8502 14	1344 2677 12591 129 217 1163 3026 386 2561 1269 4580 14 4813 823 12 146 1163 12699 677 1015 23835 151 230 3322 8034 17404 14
5830 1861 117 2410	6894 2919 164 2091
1657 471 12 125 308 173 57 269 140 4357 2012 2486 243 18583 2284 251 125 3064 5537 15 6420 13 8053 1861 117 125 1003 1243 114 2410 2982 125 1323 114 183 1347 140 57 7710 1204 870 125 9407 1791 145 6155 2596 8 75 6258 3234 14	649 1621 12 146 1527 892 131 3463 357 306 131 2761 2919 5537 15 6420 84 8053 298 146 2148 1912 114 2091 491 131 6130 353 17379 924 153 13486 151 153 5 10672 5 225 6155 2596 244 16186 14
550 5537 15 6420 13 8053 1861 3239 75 125 1498 1401 320 11114 545 711 139 2759 5666 139 2410 320 12103 57 5367 140 11221 22016 14	248 534 2919 5537 15 6420 84 8053 362 146 1827 225 2830 824 7580 12 12781 353 807 19104 9909 34582 287 5945 217 2091 18575 14
1864 157 1831 1061 19164 120 125 697 183 222 3064 5248 11668 125 3022 140 125 1579 12 138 237 222 4320 20410 183 24724 125 3021 145 2599 7770 140 57 949 1268 137 15940 320 125 292 140 125 13634 140 1204 140 6938 779 621 114 697 12 114 222 7927 12 273 6021 22618 3844 499 18653 684 1174 6478 14	1692 318 155 4860 862 5878 12 200 146 3457 12 218 488 3322 4458 306 217 146 5017 233 535 13 2824 24459 12 351 19838 15579 7044 12 218 146 11023 12 5421 13733 23787 769 8923 491 255 6794 131 8755 131 15694 12 146 306 162 2677 35971 861 388 12 919 3146 5437 5308 164 19212 12 19375 293 10200 14
18431 6155 2596 8 75 22795 24461 12 256 157 140 1265 10724 12 125 12120 273 983 57 2599 8971 12 145 157 465 1516 222 14	16496 225 153 22795 112 406 22393 267 6155 16814 12 146 193 114 131 4158 11589 12 388 146 13580 230 5421 3002 4691 12 146 193 10382 555 14
248 250 1685 12 122 120 887 183 125 4365 7149 114 125 319 495 12 114 6659 251 125 3386 4365 7149 256 355 31907 114 125 11680 15781 12 273 15208 393 57 21229 1003 6296 31914 139 125 14752 140 57 1094 1091 497 3498 320 9060 2197 14	3425 318 200 1560 12 218 146 18603 162 562 455 114 5195 247 131 5270 13668 491 1887 2780 6382 1336 230 4052 25084 4458 28734 357 12 146 119 230 17454 35345 325 311 2123 75 5933 12 146 996 18849 14187 200 14
5678 9785 154 2596 139 10817 120 57 5654 1871 704 6671 9464 12 122 329 6404 8862 4143 337 5520 114 35486 690 5537 15 6420 1820 140 495 14	7988 131 8102 16814 247 10817 8175 25813 200 12 357 113 1387 7039 700 1218 3226 151 1522 2657 131 5537 13 6420 16829 4409 14
1610 12 1810 4849 222 21229 1003 1157 12 667 125 3000 114 125 319 495 120 11283 140 1061 140 235 120 183 125 4780 139 125 4365 13 1119 281 4840 6720 114 2410 12 256 5084 1003 2180 139 32736 145 8570 12 1415 3581 9761 139 125 319 884 140 281 13 2598 256 120 10234 7793 20535 3458 14	16496 225 534 31639 4458 21718 146 3984 233 562 455 996 280 1346 12 218 146 10431 353 1156 13 34030 13 1602 114 2091 12 146 252 2148 1408 114 616 1053 32761 357 12 306 4079 286 217 252 1982 3324 7912 12 252 2870 31624 34645 2829 1031 841 12 20084 2548 14
248 806 139 2444 222 4780 139 125 884 12 122 120 1169 139 335 5085 12 2739 920 13881 125 5774 140 3021 5326 12 2739 5022 374 57 5059 6764 12 2739 4332 57 687 428 140 32084 14	632 488 10431 164 3902 12 200 435 164 1346 1525 12 5757 131 15447 584 131 3980 16564 6388 12 5757 131 4374 7337 891 26349 12 5757 131 12680 353 1397 5727 931 233 24850 14
1657 471 12 117 2302 140 125 1820 140 495 621 1524 125 14248 513 12 125 19346 26004 145 125 33633 28549 29090 12 37 426 565 139 1028 125 1046 26 114 222 23164 489 10981 114 2195 3386 4743 256 125 319 308 329 7923 114 18749 140 2286 1057 1418 12 114 18749 140 125 4083 12 114 18749 140 18319 12 621 120 21747 125 27882 28	649 1621 12 162 2238 131 2079 233 14248 513 12 233 19346 26004 151 233 33633 28549 29090 4597 129 146 855 26 1637 8879 3387 146 29728 370 534 33085 12702 131 562 308 114 146 9512 4283 6793 12 146 252 5791 1433 162 4193 12 146 3543 151 286 146 14896 10523 28
1800 222 5954 750 923 32038 28	5450 488 14877 750 124 25314 10897 28
1800 122 125 5413 140 3470 32778 128 12 533 5718 12 140 57 25130 2760 12 256 120 125 962 4383 125 1660 28	5450 435 217 16870 32128 678 13 355 2869 2479 1384 200 13 217 230 18532 12 5169 17448 3356 9872 28
12457 120 13338 684 292 117 125 6978 140 269 12 16450 139 4116 966 33016 684 1174 11336 28	1637 12743 153 1004 3463 3013 6794 217 12 3316 113 2820 146 20998 27321 292 28
11960 2497 6910 28	10063 118 36478 24945 28
314 1204 140 125 2320 711 12 128 140 3218 28	375 1633 114 13932 28 375 225 3218 28
1442 684 7413 1913 13 374 25647 621 12 114 222 1746 12 273 125 579 22367 139 17371 684 3001 1990 250 15015 1161 28	17579 919 28745 1611 19659 12 146 114 616 1310 146 14860 36775 388 12 247 1924 30313 164 346 289 594 28
1864 12 1077 12 216 125 3001 140 603 7080 621 367 11327 170 684 11680 14967 114 125 1131 5595 320 32405 125 3079 140 2294 845 2544 114 34488 4529 6337 173 125 3816 140 125 622 31493 12 145 621 1375 216 3114 533 1082 125 3408 140 15404 3363 28930 12 1413 13 799 4846 4955 145 1543 4281 1104 28	18588 376 1088 146 3935 534 9510 12 146 162 15186 7804 36645 26764 217 10972 2584 17641 12 3316 435 153 31789 719 2793 7461 280 16105 28751 12 151 146 1083 617 554 146 3117 131 21579 7620 12 131 21551 4403 10874 151 233 3446 12336 2311 376 28
1864 216 125 3001 140 125 12267 7413 3234 12 256 777 4599 499 930 36495 17644 923 12797 139 8749 12797 12 4406 33287 145 32293 28	18588 376 146 3935 131 13901 15429 3117 12 146 225 24309 854 13 29584 164 25277 10895 23259 12 1126 164 15782 225 961 228 33287 321 131 32293 13 20883 28
1864 216 125 3001 140 125 3517 7413 3234 12 256 9777 17755 2863 499 235 125 7336 15922 622 337 35210 114 125 29587 12 26281 145 30375 12797 28	18588 376 146 3935 131 5929 15429 3117 12 146 262 1214 225 910 35856 17840 30111 114 29584 321 961 228 29587 12 26281 12 30375 7126 35997 357 14
314 3408 1033 320 33091 33511 12 705 26971 251 125 36611 69 140 1566 27737 33243 8 75 34222 81 1204 12 125 3408 3927 7078 26502 273 691 501 28406 1186 13 12726 2324 1701 12 4596 57 2180 140 28699 117 125 1152 2722 36613 34940 499 125 21212 8 9891 9825 6353 14	975 3117 233 225 1566 36240 33243 247 1442 153 35900 33091 33511 12 1887 10722 3390 1299 8482 1187 17760 172 12 1022 435 306 247 32609 3074 3301 17335 262 353 31148 31064 34590 143 31910 1408 2979 3261 14
37 1730 243 1261 1630 125 15317 140 8749 114 125 8001 7413 3234 12 871 122 1228 243 335 139 34585 57 382 944 185 120 1990 12 1359 1090 944 185 120 5646 145 9060 14	5452 153 25277 131 10399 15429 3117 292 129 1299 1598 244 6182 12 1088 382 28787 244 217 424 31048 151 1299 1162 244 217 424 1482 4710 10196 14
37 1730 12 1850 12 1630 125 6655 7413 3234 256 329 691 9798 119 21975 251 125 497 35186 140 33597 145 256 17139 337 7960 251 17016 28232 320 34523 13742 12478 595 14	1903 225 131 9975 15429 3117 292 129 1278 12 146 306 1299 8482 247 153 416 716 11360 225 33597 29288 357 12 146 919 257 16669 247 153 20499 30134 12781 19848 174 33984 113 35836 14
37 1730 378 1630 125 6508 7413 3234 256 383 118 139 20348 139 210 727 125 1966 1660 397 12 944 122 120 1057 28550 114 125 674 183 337 333 595 1012 4528 7080 12 1359 368 813 13 29331 12 125 3408 140 125 6566 13991 5919	2634 146 14298 15430 3117 292 129 244 4415 12 146 318 10624 298 153 4747 15462 8792 292 12 146 1057 13 28746 200 321 30387 4516 513 13 28746 2194 12 5434 162 1438 35195 12 146 3117 131 6566 13 13991 5919
9 314 471 4838 125 8921 1018 10	9 375 1621 15061 255 6683 252 2847 3459
1657 471 12 37 1318 57 1549 1635 251 222 1861 14 2803 12 37 13838 117 125 1608 173 57 1613 140 3893 14	649 1621 12 534 6807 357 1205 24604 10394 30213 7569 12 196 218 129 984 2408 262 353 3499 225 4392 131 6082 3528 1108 14
37 355 114 7827 251 125 15769 2012 3383 12 4142 727 18783 125 10981 140 125 535 114 125 1323 140 3062 140 1820 711 497 37 1318 139 8821 871 122 691 8141 117 125 17074 140 7624 12 7814 12 6737 14 145 37 7025 183 122 2923 137 3469 11658 14	365 9096 1747 20362 247 255 2582 131 15769 12 131 230 12702 131 535 114 146 10257 131 824 20239 12 13252 984 637 7504 9743 12 984 131 6082 164 3528 12 1022 193 8999 8582 8278 12 7121 5765 14 12981 3261 151 129 16901 12 218 230 4280 8022 15441 293 2548 14
1368 12 37 335 5557 727 125 17496 140 222 14	1903 129 1943 984 12 410 252 16623 397 14
3896 12 390 120 125 1046 140 6195 139 5115 17298 251 17298 145 125 1531 13 2394 4685 140 183 14	1301 2023 306 3082 146 855 12 410 382 17508 247 17508 8801 1333 12 151 2170 17076 2829 212 6943 357 14
37 378 5557 727 125 17496 140 125 535 145 337 8320 139 125 1323 140 125 1204 114 2410 145 1317 183 120 1810 139 7248 1152 1685 390 14	365 1943 984 286 12 410 118 16623 397 12 321 146 535 217 146 10257 114 2091 11698 357 12 151 321 306 212 217 146 6914 1766 2416 9125 362 14
2661 125 3365 122 3420 183 125 2596 3234 120 9186 533 925 2093 1082 1090 499 125 9116 320 4688 3062 14	1344 6051 357 118 153 23090 12 351 410 16814 3117 225 131 13715 131 3550 3376 1592 5454 30689 14
6159 11667 329 552 1315 183 122 120 9831 12808 1018 11221 2912 14	3531 14521 6358 306 10496 247 255 7106 12 146 19104 3004 3293 7231 14
324 5557 237 222 120 2944 4865 125 20931 118 140 7624 145 125 4177 145 949 183 925 122 14	395 2245 318 12 410 193 986 244 146 8278 35246 23504 151 153 6740 151 946 114 146 16033 5767 12 146 488 2171 14
37 2509 1135 183 949 426 137 2400 15319 14	365 2313 1770 12 218 382 737 19183 700 1333 14
1691 493 1172 139 5115 7624 145 7814 12 145 37 1144 183 157 426 12 157 633 139 1668 123 125 13307 7316 14	1414 382 8278 151 7121 8801 292 12 151 129 2313 12 252 1324 193 12 1080 555 193 491 153 17125 2245 14
324 633 139 1668 123 125 949 621 1608 173 603 4177 12 145 2244 1553 222 1243 22651 14	395 555 318 19790 12 223 488 6740 23342 12 151 4414 12 321 118 164 353 3650 1912 706 527 14
519 120 243 57 1243 183 1061 949 114 222 495 1172 12 497 157 633 139 137 10283 727 125 2104 157 827 12 196 183 157 335 243 114 125 277 374 251 125 9023 140 667 157 216 6195 139 2200 14	375 15495 131 2079 114 616 455 292 488 1912 244 12 637 193 555 370 131 2780 1259 1121 19183 700 12 986 193 244 252 5667 225 255 2419 12 355 193 2419 1431 14
1657 471 12 37 8213 30118 704 2149 12 11604 128 9235 140 7624 128 7814 14	649 1621 12 3924 1225 4 365 1042 531 5337 12 11784 678 11480 9703 225 8278 678 7121 247 7947 2066 14
37 32260 6808 269 8 75 6825 140 1246 1155 145 125 5424 140 1418 14	371 1468 4233 5235 453 129 252 9681 131 2189 151 131 9657 12 252 892 164 2178 357 14
37 13460 12 1850 12 173 222 510 1642 12 251 125 297 18119 3080 1401 320 125 2115 13 125 2550 2115 5465 13 256 273 13639 114 57 1190 4190 30242 117 2302 140 125 582 11114 711 14	3358 2579 2625 1226 129 244 247 153 27832 325 5941 6186 12 146 225 131 2292 9 4199 131 4447 2292 10 114 642 6006 5908 5106 4950 162 2238 131 1089 10653 1759 2668 681 1459 14
550 120 243 125 674 139 3398 15778 14	609 200 244 131 2494 12 228 153 32428 164 8801 14
519 1415 1261 137 57 674 140 3078 15778 57 1054 1768 140 1371 14	647 527 3259 143 2494 700 12 217 255 382 2941 554 424 7903 8603 112 20331 13274 14
314 34853 135 140 12109 145 34763 3080 183 329 501 33361 920 2410 329 16090 70 3038 373 140 235 10764 14 519 329 5084 5170 29822 139 12066 1497 145 26421 2028 6260 183 1318 10282 243 1261 501 4137 14	375 14397 225 25566 151 20138 172 1149 12 146 382 677 2091 114 10053 1853 357 12 6103 2839 1656 5211 151 27550 541 2886 12 1427 370 153 1370 394 3448 164 4608 10540 151 15770 10570 12 146 382 244 3494 357 14
